product_id,product_name,category,brand,price,cost_price,discount_pct,rating,num_reviews,stock_quantity,reorder_point,weight_kg,sku,launch_date,is_active,is_featured,warranty_period,supplier_id,tags
295,AutoMart Electronics 295,Electronics,AutoMart,1154.25,626.65,0.08,2.6,1321,176.0,81,25.21,SKU-00295,2023-11-08,false,true,3 years,SUP-014,"electronics,automart,trending"
296,SportZone Sports 296,Sports,SportZone,1492.36,872.24,0.29,4.0,1222,896.0,57,5.83,SKU-00296,2025-08-07,false,true,3 years,SUP-027,"sports,sportzone,trending"
297,SportZone Toys 297,Toys,SportZone,670.81,453.37,0.25,4.3,4589,702.0,95,48.38,SKU-00297,2023-05-14,false,true,6 months,SUP-045,"toys,sportzone,trending"
298,HomeBliss Toys 298,Toys,HomeBliss,1461.01,873.6,0.07,3.6,4834,55.0,65,34.69,SKU-00298,2024-10-11,false,true,lifetime,SUP-021,"toys,homebliss,trending"
299,GlowUp Home & Garden 299,Home & Garden,GlowUp,8.02,4.44,0.24,4.7,164,257.0,30,17.57,SKU-00299,2022-05-01,true,false,6 months,SUP-013,"home & garden,glowup,trending"
300,GlowUp Clothing 300,Clothing,GlowUp,1024.71,654.47,0.23,1.6,4,438.0,29,44.08,SKU-00300,2025-03-24,false,true,3 years,SUP-028,"clothing,glowup,trending"
301,PlayFun Home & Garden 301,Home & Garden,PlayFun,18.86,12.25,0.38,1.7,3756,157.0,87,45.85,SKU-00301,2025-11-09,false,true,lifetime,SUP-036,"home & garden,playfun,trending"
302,AutoMart Clothing 302,Clothing,AutoMart,1363.13,630.97,0.2,4.7,1375,848.0,66,1.83,SKU-00302,2023-12-14,false,true,6 months,SUP-026,"clothing,automart,trending"
303,MelodyBox Home & Garden 303,Home & Garden,MelodyBox,104.78,52.82,0.5,2.1,3952,126.0,63,2.8,SKU-00303,2023-08-03,false,false,lifetime,SUP-011,"home & garden,melodybox,trending"
304,HomeBliss Electronics 304,Electronics,HomeBliss,656.58,202.61,0.35,1.4,2874,33.0,33,19.7,SKU-00304,2022-05-13,true,false,6 months,SUP-045,"electronics,homebliss,trending"
305,AutoMart Music 305,Music,AutoMart,343.52,221.93,0.08,4.1,454,816.0,65,19.26,SKU-00305,2024-06-10,false,false,2 years,SUP-042,"music,automart,trending"
306,PlayFun Electronics 306,Electronics,PlayFun,355.3,196.83,0.14,3.5,933,692.0,62,48.89,SKU-00306,2023-07-23,true,false,1 year,SUP-045,"electronics,playfun,trending"
307,FreshBite Books 307,Books,FreshBite,1119.39,744.84,0.23,3.7,2995,554.0,18,12.06,SKU-00307,2024-11-29,true,false,3 years,SUP-015,"books,freshbite,trending"
308,StyleHub Books 308,Books,StyleHub,339.25,207.05,0.22,3.2,4588,385.0,55,16.68,SKU-00308,2024-02-02,true,false,6 months,SUP-021,"books,stylehub,trending"
309,TechPro Clothing 309,Clothing,TechPro,663.5,462.57,0.17,2.5,4077,8.0,30,31.18,SKU-00309,2024-02-04,true,false,lifetime,SUP-032,"clothing,techpro,trending"
310,SportZone Sports 310,Sports,SportZone,143.45,87.36,0.17,3.7,4772,837.0,99,27.35,SKU-00310,2024-06-07,true,false,lifetime,SUP-026,"sports,sportzone,trending"
311,ReadMore Music 311,Music,ReadMore,1312.01,522.97,0.22,1.1,1532,335.0,54,3.24,SKU-00311,2022-06-28,false,false,no warranty,SUP-024,"music,readmore,trending"
312,MelodyBox Clothing 312,Clothing,MelodyBox,305.13,198.64,0.13,2.3,548,835.0,32,22.77,SKU-00312,2023-02-10,false,false,2 years,SUP-034,"clothing,melodybox,trending"
313,StyleHub Electronics 313,Electronics,StyleHub,938.5,466.44,0.34,1.4,2202,417.0,21,19.9,SKU-00313,2025-10-31,false,true,2 years,SUP-010,"electronics,stylehub,trending"
314,PlayFun Beauty 314,Beauty,PlayFun,376.15,235.08,0.06,3.7,2143,903.0,67,2.05,SKU-00314,2025-10-17,true,true,6 months,SUP-018,"beauty,playfun,trending"
315,StyleHub Food 315,Food,StyleHub,255.9,150.52,0.04,3.2,2232,44.0,81,30.09,SKU-00315,2025-09-10,false,true,3 years,SUP-050,"food,stylehub,trending"
316,FreshBite Sports 316,Sports,FreshBite,1000.71,667.4,0.32,4.3,978,809.0,61,25.81,SKU-00316,2024-09-25,true,true,no warranty,SUP-001,"sports,freshbite,trending"
317,TechPro Food 317,Food,TechPro,488.83,252.6,0.3,4.5,2700,853.0,75,2.19,SKU-00317,2022-09-05,false,true,1 year,SUP-014,"food,techpro,trending"
318,TechPro Sports 318,Sports,TechPro,513.17,160.79,0.42,1.4,395,339.0,100,11.15,SKU-00318,2025-08-06,false,true,no warranty,SUP-012,"sports,techpro,trending"
319,HomeBliss Clothing 319,Clothing,HomeBliss,1499.48,508.15,0.35,3.3,3424,22.0,27,48.04,SKU-00319,2022-06-03,true,false,3 years,SUP-029,"clothing,homebliss,trending"
320,SportZone Beauty 320,Beauty,SportZone,220.56,76.29,0.35,3.9,2840,566.0,34,19.89,SKU-00320,2022-11-22,true,false,2 years,SUP-040,"beauty,sportzone,trending"
321,FreshBite Food 321,Food,FreshBite,1176.21,476.82,0.45,3.9,4905,75.0,32,19.5,SKU-00321,2025-03-31,true,true,1 year,SUP-015,"food,freshbite,trending"
322,SportZone Clothing 322,Clothing,SportZone,1118.91,501.02,0.48,2.4,982,759.0,60,17.79,SKU-00322,2024-11-15,true,true,6 months,SUP-019,"clothing,sportzone,trending"
323,MelodyBox Music 323,Music,MelodyBox,521.32,168.35,0.12,3.0,3244,291.0,22,19.96,SKU-00323,2023-12-22,true,false,1 year,SUP-047,"music,melodybox,trending"
324,PlayFun Music 324,Music,PlayFun,289.1,189.38,0.38,4.4,188,472.0,28,49.66,SKU-00324,2025-02-05,false,false,2 years,SUP-007,"music,playfun,trending"
325,GlowUp Books 325,Books,GlowUp,152.61,59.06,0.43,2.5,2974,490.0,51,27.25,SKU-00325,2022-08-31,true,false,lifetime,SUP-013,"books,glowup,trending"
326,HomeBliss Music 326,Music,HomeBliss,471.88,323.59,0.26,2.5,2287,840.0,96,31.99,SKU-00326,2024-11-20,false,true,lifetime,SUP-012,"music,homebliss,trending"
327,GlowUp Electronics 327,Electronics,GlowUp,919.81,413.14,0.31,1.7,4898,415.0,28,47.6,SKU-00327,2024-06-11,true,true,1 year,SUP-027,"electronics,glowup,trending"
328,HomeBliss Food 328,Food,HomeBliss,128.95,47.66,0.17,4.6,1005,532.0,88,37.0,SKU-00328,2025-12-12,false,false,no warranty,SUP-031,"food,homebliss,trending"
329,TechPro Food 329,Food,TechPro,245.69,168.24,0.46,4.4,1099,894.0,12,4.49,SKU-00329,2024-07-19,false,true,no warranty,SUP-002,"food,techpro,trending"
330,ReadMore Beauty 330,Beauty,ReadMore,848.22,377.58,0.46,1.5,3166,661.0,83,14.38,SKU-00330,2024-07-20,true,false,no warranty,SUP-014,"beauty,readmore,trending"
331,StyleHub Sports 331,Sports,StyleHub,1491.0,947.64,0.14,2.0,599,31.0,37,9.4,SKU-00331,2023-05-04,true,false,no warranty,SUP-048,"sports,stylehub,trending"
332,AutoMart Beauty 332,Beauty,AutoMart,1285.83,713.45,0.44,2.7,3984,960.0,42,23.59,SKU-00332,2025-08-15,true,true,no warranty,SUP-007,"beauty,automart,trending"
333,TechPro Clothing 333,Clothing,TechPro,446.44,232.38,0.25,2.0,3836,846.0,32,19.77,SKU-00333,2022-06-23,false,false,no warranty,SUP-031,"clothing,techpro,trending"
334,PlayFun Music 334,Music,PlayFun,968.3,363.46,0.47,4.7,1167,133.0,37,29.61,SKU-00334,2025-06-15,true,true,2 years,SUP-009,"music,playfun,trending"
335,AutoMart Toys 335,Toys,AutoMart,717.96,436.51,0.23,2.0,3652,674.0,16,8.33,SKU-00335,2022-08-07,false,true,6 months,SUP-007,"toys,automart,trending"
336,FreshBite Sports 336,Sports,FreshBite,466.97,326.0,0.11,2.5,4351,230.0,60,35.6,SKU-00336,2024-12-30,false,false,1 year,SUP-002,"sports,freshbite,trending"
337,AutoMart Sports 337,Sports,AutoMart,500.18,287.72,0.35,3.4,4591,247.0,94,25.2,SKU-00337,2025-05-01,false,false,3 years,SUP-004,"sports,automart,trending"
338,MelodyBox Beauty 338,Beauty,MelodyBox,1053.84,620.61,0.12,3.4,4310,340.0,26,32.3,SKU-00338,2022-04-22,true,false,2 years,SUP-027,"beauty,melodybox,trending"
339,GlowUp Clothing 339,Clothing,GlowUp,1070.47,622.62,0.24,4.8,3371,746.0,66,32.28,SKU-00339,2024-12-11,true,false,1 year,SUP-046,"clothing,glowup,trending"
340,StyleHub Beauty 340,Beauty,StyleHub,1310.3,848.93,0.16,3.9,2687,978.0,84,6.84,SKU-00340,2022-05-13,true,false,no warranty,SUP-029,"beauty,stylehub,trending"
341,HomeBliss Books 341,Books,HomeBliss,1429.52,618.8,0.32,1.3,2300,461.0,73,24.42,SKU-00341,2024-05-15,true,false,no warranty,SUP-013,"books,homebliss,trending"
342,MelodyBox Food 342,Food,MelodyBox,571.71,361.47,0.15,4.8,4042,679.0,82,4.39,SKU-00342,2024-09-07,true,true,6 months,SUP-003,"food,melodybox,trending"
343,StyleHub Food 343,Food,StyleHub,39.75,12.4,0.37,1.7,3340,668.0,86,2.98,SKU-00343,2023-01-09,false,true,2 years,SUP-032,"food,stylehub,trending"
344,MelodyBox Toys 344,Toys,MelodyBox,513.59,206.13,0.29,4.0,350,565.0,60,22.32,SKU-00344,2025-07-19,true,true,6 months,SUP-046,"toys,melodybox,trending"
345,PlayFun Sports 345,Sports,PlayFun,774.69,382.31,0.09,1.6,1429,484.0,96,45.0,SKU-00345,2023-08-24,false,false,2 years,SUP-046,"sports,playfun,trending"
346,MelodyBox Books 346,Books,MelodyBox,449.63,227.74,0.43,4.8,2828,115.0,25,29.36,SKU-00346,2022-11-15,false,true,1 year,SUP-042,"books,melodybox,trending"
347,SportZone Home & Garden 347,Home & Garden,SportZone,312.48,211.61,0.16,4.8,3795,373.0,67,34.02,SKU-00347,2024-10-16,false,true,2 years,SUP-047,"home & garden,sportzone,trending"
348,GlowUp Books 348,Books,GlowUp,1199.75,728.99,0.27,2.9,393,207.0,18,0.55,SKU-00348,2025-12-22,false,true,2 years,SUP-001,"books,glowup,trending"
349,AutoMart Automotive 349,Automotive,AutoMart,117.14,77.1,0.31,4.5,244,956.0,62,4.36,SKU-00349,2025-09-14,true,false,2 years,SUP-026,"automotive,automart,trending"
350,GlowUp Beauty 350,Beauty,GlowUp,908.35,453.28,0.33,2.9,738,459.0,31,14.56,SKU-00350,2023-04-17,false,false,3 years,SUP-033,"beauty,glowup,trending"
351,TechPro Home & Garden 351,Home & Garden,TechPro,330.95,145.39,0.1,4.7,4692,372.0,28,44.19,SKU-00351,2023-10-30,false,false,3 years,SUP-014,"home & garden,techpro,trending"
352,TechPro Toys 352,Toys,TechPro,714.45,374.44,0.05,1.2,4089,176.0,98,11.28,SKU-00352,2025-05-04,false,false,3 years,SUP-018,"toys,techpro,trending"
353,StyleHub Beauty 353,Beauty,StyleHub,279.2,126.07,0.13,3.8,4976,205.0,61,33.54,SKU-00353,2023-04-30,true,false,1 year,SUP-029,"beauty,stylehub,trending"
354,GlowUp Toys 354,Toys,GlowUp,1048.56,421.8,0.29,4.0,4776,318.0,90,30.3,SKU-00354,2023-11-21,false,false,1 year,SUP-002,"toys,glowup,trending"
355,GlowUp Electronics 355,Electronics,GlowUp,305.27,109.3,0.46,4.2,440,359.0,19,19.5,SKU-00355,2022-04-26,false,false,no warranty,SUP-046,"electronics,glowup,trending"
356,SportZone Electronics 356,Electronics,SportZone,1259.72,630.58,0.05,4.0,2981,765.0,35,43.69,SKU-00356,2025-11-09,false,true,lifetime,SUP-027,"electronics,sportzone,trending"
357,ReadMore Toys 357,Toys,ReadMore,726.68,400.72,0.08,4.2,2596,581.0,79,19.69,SKU-00357,2024-08-01,false,true,2 years,SUP-024,"toys,readmore,trending"
358,FreshBite Sports 358,Sports,FreshBite,891.12,521.92,0.02,1.4,1492,693.0,87,19.27,SKU-00358,2025-05-16,true,false,2 years,SUP-046,"sports,freshbite,trending"
359,ReadMore Food 359,Food,ReadMore,1461.06,988.13,0.0,3.6,4701,247.0,99,41.29,SKU-00359,2023-03-11,true,false,lifetime,SUP-037,"food,readmore,trending"
360,AutoMart Home & Garden 360,Home & Garden,AutoMart,1223.98,573.16,0.08,2.0,4464,844.0,46,3.88,SKU-00360,2024-10-20,false,true,no warranty,SUP-009,"home & garden,automart,trending"
361,StyleHub Music 361,Music,StyleHub,791.82,292.27,0.31,2.5,4836,353.0,62,37.67,SKU-00361,2024-08-26,false,false,2 years,SUP-036,"music,stylehub,trending"
362,ReadMore Music 362,Music,ReadMore,236.93,136.73,0.18,1.5,4479,323.0,72,33.44,SKU-00362,2024-06-14,true,true,no warranty,SUP-010,"music,readmore,trending"
363,FreshBite Books 363,Books,FreshBite,1168.49,684.03,0.3,1.9,1929,357.0,28,27.2,SKU-00363,2024-06-17,false,true,2 years,SUP-047,"books,freshbite,trending"
364,PlayFun Home & Garden 364,Home & Garden,PlayFun,1205.23,650.16,0.2,2.9,1283,411.0,95,15.56,SKU-00364,2024-10-18,false,false,2 years,SUP-044,"home & garden,playfun,trending"
365,PlayFun Toys 365,Toys,PlayFun,55.57,31.88,0.45,2.0,80,923.0,25,49.94,SKU-00365,2023-12-25,true,true,lifetime,SUP-031,"toys,playfun,trending"
366,GlowUp Toys 366,Toys,GlowUp,1111.35,697.41,0.47,4.0,2772,543.0,93,0.7,SKU-00366,2024-12-20,true,true,6 months,SUP-036,"toys,glowup,trending"
367,GlowUp Food 367,Food,GlowUp,732.29,363.75,0.48,2.0,3565,79.0,37,22.38,SKU-00367,2025-01-27,false,false,1 year,SUP-025,"food,glowup,trending"
368,GlowUp Sports 368,Sports,GlowUp,1145.38,454.6,0.11,2.2,3638,443.0,83,20.48,SKU-00368,2023-04-14,true,false,lifetime,SUP-010,"sports,glowup,trending"
369,GlowUp Books 369,Books,GlowUp,1380.22,508.07,0.06,4.7,2825,1.0,37,24.3,SKU-00369,2023-02-28,false,true,2 years,SUP-021,"books,glowup,trending"
370,PlayFun Electronics 370,Electronics,PlayFun,1445.63,500.36,0.14,2.3,31,252.0,26,37.6,SKU-00370,2022-02-24,false,false,1 year,SUP-039,"electronics,playfun,trending"
371,SportZone Clothing 371,Clothing,SportZone,536.33,286.94,0.23,4.9,3356,378.0,83,26.68,SKU-00371,2023-10-12,true,true,3 years,SUP-049,"clothing,sportzone,trending"
372,AutoMart Sports 372,Sports,AutoMart,1465.59,575.59,0.22,1.8,3614,646.0,77,17.57,SKU-00372,2024-07-11,false,false,no warranty,SUP-024,"sports,automart,trending"
373,StyleHub Automotive 373,Automotive,StyleHub,370.89,229.92,0.31,2.0,2149,264.0,86,46.64,SKU-00373,2022-05-13,false,true,lifetime,SUP-021,"automotive,stylehub,trending"
374,PlayFun Books 374,Books,PlayFun,720.94,353.97,0.24,1.9,1292,79.0,38,25.43,SKU-00374,2024-11-21,false,false,2 years,SUP-025,"books,playfun,trending"
375,MelodyBox Clothing 375,Clothing,MelodyBox,126.67,65.78,0.28,3.1,2720,373.0,85,43.54,SKU-00375,2025-01-06,true,true,no warranty,SUP-012,"clothing,melodybox,trending"
376,TechPro Music 376,Music,TechPro,960.68,299.14,0.03,3.4,2618,287.0,24,21.96,SKU-00376,2024-02-17,false,false,2 years,SUP-003,"music,techpro,trending"
377,MelodyBox Toys 377,Toys,MelodyBox,105.4,41.07,0.15,1.7,3348,126.0,94,37.0,SKU-00377,2024-08-19,true,true,1 year,SUP-040,"toys,melodybox,trending"
378,HomeBliss Home & Garden 378,Home & Garden,HomeBliss,1406.92,934.35,0.39,4.1,2754,237.0,57,43.88,SKU-00378,2023-02-03,false,false,2 years,SUP-038,"home & garden,homebliss,trending"
379,TechPro Food 379,Food,TechPro,857.63,599.49,0.08,1.7,983,594.0,10,26.31,SKU-00379,2025-02-21,false,false,no warranty,SUP-031,"food,techpro,trending"
380,FreshBite Food 380,Food,FreshBite,223.72,129.9,0.24,1.8,3480,248.0,85,46.61,SKU-00380,2024-07-22,true,true,3 years,SUP-025,"food,freshbite,trending"
381,TechPro Beauty 381,Beauty,TechPro,855.98,481.86,0.5,3.0,2669,930.0,11,39.57,SKU-00381,2022-04-24,false,false,2 years,SUP-043,"beauty,techpro,trending"
382,AutoMart Electronics 382,Electronics,AutoMart,1057.86,571.5,0.08,3.4,222,686.0,12,46.46,SKU-00382,2025-06-07,true,true,no warranty,SUP-010,"electronics,automart,trending"
383,PlayFun Beauty 383,Beauty,PlayFun,225.84,114.44,0.17,2.5,128,333.0,48,33.57,SKU-00383,2023-12-21,false,false,6 months,SUP-005,"beauty,playfun,trending"
384,AutoMart Automotive 384,Automotive,AutoMart,482.63,257.54,0.42,4.8,3623,165.0,91,15.85,SKU-00384,2022-07-05,false,true,lifetime,SUP-043,"automotive,automart,trending"
385,SportZone Food 385,Food,SportZone,15.68,6.77,0.16,1.8,4510,806.0,56,9.87,SKU-00385,2024-03-13,false,false,1 year,SUP-028,"food,sportzone,trending"
386,HomeBliss Food 386,Food,HomeBliss,1306.29,885.96,0.02,2.8,196,349.0,34,42.62,SKU-00386,2024-04-17,false,false,1 year,SUP-005,"food,homebliss,trending"
387,FreshBite Books 387,Books,FreshBite,164.6,74.93,0.12,2.8,230,828.0,33,24.23,SKU-00387,2024-12-02,false,true,3 years,SUP-037,"books,freshbite,trending"
388,ReadMore Food 388,Food,ReadMore,171.9,118.85,0.36,1.7,691,223.0,23,24.02,SKU-00388,2022-01-06,false,true,lifetime,SUP-003,"food,readmore,trending"
389,PlayFun Food 389,Food,PlayFun,798.39,250.16,0.28,3.7,4111,204.0,64,38.94,SKU-00389,2024-11-22,true,false,3 years,SUP-011,"food,playfun,trending"
390,FreshBite Home & Garden 390,Home & Garden,FreshBite,595.03,258.47,0.21,4.7,3889,481.0,54,28.25,SKU-00390,2024-07-08,true,false,2 years,SUP-007,"home & garden,freshbite,trending"
391,PlayFun Electronics 391,Electronics,PlayFun,1415.45,853.35,0.33,2.8,1071,354.0,11,14.75,SKU-00391,2023-01-02,false,true,6 months,SUP-041,"electronics,playfun,trending"
392,PlayFun Food 392,Food,PlayFun,1209.86,618.77,0.08,2.4,4127,292.0,56,39.23,SKU-00392,2025-07-12,true,true,lifetime,SUP-002,"food,playfun,trending"
393,SportZone Books 393,Books,SportZone,1412.09,432.9,0.14,2.5,3824,735.0,48,29.03,SKU-00393,2022-08-28,false,false,6 months,SUP-034,"books,sportzone,trending"
394,GlowUp Clothing 394,Clothing,GlowUp,1150.96,723.79,0.04,3.5,3132,969.0,21,11.62,SKU-00394,2023-08-06,true,false,3 years,SUP-043,"clothing,glowup,trending"
395,TechPro Toys 395,Toys,TechPro,67.93,44.06,0.16,3.2,277,949.0,80,29.4,SKU-00395,2022-09-24,false,true,3 years,SUP-037,"toys,techpro,trending"
396,TechPro Music 396,Music,TechPro,1390.64,631.03,0.3,2.2,1982,332.0,93,17.48,SKU-00396,2025-11-26,true,true,no warranty,SUP-026,"music,techpro,trending"
397,FreshBite Home & Garden 397,Home & Garden,FreshBite,330.21,137.75,0.07,1.7,2972,325.0,75,45.82,SKU-00397,2022-07-19,false,true,lifetime,SUP-047,"home & garden,freshbite,trending"
398,HomeBliss Home & Garden 398,Home & Garden,HomeBliss,527.47,323.31,0.39,4.5,1507,261.0,92,31.84,SKU-00398,2025-06-08,false,false,no warranty,SUP-016,"home & garden,homebliss,trending"
399,TechPro Music 399,Music,TechPro,1156.77,684.64,0.13,1.8,4495,18.0,99,48.65,SKU-00399,2025-01-31,false,false,no warranty,SUP-011,"music,techpro,trending"
400,StyleHub Toys 400,Toys,StyleHub,455.88,262.12,0.19,4.0,417,565.0,74,47.27,SKU-00400,2023-03-08,true,false,6 months,SUP-038,"toys,stylehub,trending"
401,StyleHub Food 401,Food,StyleHub,1331.87,916.13,0.48,4.6,840,223.0,12,11.57,SKU-00401,2025-07-07,false,false,lifetime,SUP-007,"food,stylehub,trending"
402,FreshBite Books 402,Books,FreshBite,148.42,47.77,0.19,2.3,3349,385.0,29,18.55,SKU-00402,2023-04-20,true,true,2 years,SUP-015,"books,freshbite,trending"
403,StyleHub Beauty 403,Beauty,StyleHub,195.21,89.99,0.25,2.6,1325,787.0,84,17.8,SKU-00403,2024-10-17,false,false,2 years,SUP-024,"beauty,stylehub,trending"
404,FreshBite Electronics 404,Electronics,FreshBite,94.59,49.72,0.25,4.1,980,466.0,39,32.64,SKU-00404,2022-07-03,false,false,6 months,SUP-028,"electronics,freshbite,trending"
405,SportZone Electronics 405,Electronics,SportZone,262.87,177.47,0.41,2.1,2068,448.0,63,16.72,SKU-00405,2023-06-27,false,true,2 years,SUP-012,"electronics,sportzone,trending"
406,SportZone Beauty 406,Beauty,SportZone,429.47,188.11,0.33,4.0,1175,600.0,63,36.95,SKU-00406,2023-08-09,false,false,6 months,SUP-043,"beauty,sportzone,trending"
407,StyleHub Music 407,Music,StyleHub,1253.66,843.48,0.41,3.2,2083,595.0,72,41.44,SKU-00407,2022-10-04,true,true,lifetime,SUP-013,"music,stylehub,trending"
408,HomeBliss Automotive 408,Automotive,HomeBliss,893.37,600.67,0.37,2.2,1422,817.0,95,20.9,SKU-00408,2025-12-14,false,false,no warranty,SUP-044,"automotive,homebliss,trending"
409,SportZone Clothing 409,Clothing,SportZone,657.65,419.54,0.45,1.0,1395,435.0,25,9.6,SKU-00409,2023-01-27,false,true,2 years,SUP-023,"clothing,sportzone,trending"
410,GlowUp Toys 410,Toys,GlowUp,134.04,50.8,0.41,2.7,1248,831.0,36,26.71,SKU-00410,2022-09-09,false,false,6 months,SUP-001,"toys,glowup,trending"
411,PlayFun Music 411,Music,PlayFun,413.39,145.93,0.48,2.4,1158,866.0,53,0.43,SKU-00411,2024-04-03,true,false,no warranty,SUP-034,"music,playfun,trending"
412,TechPro Books 412,Books,TechPro,660.71,322.64,0.08,1.8,2513,33.0,94,9.3,SKU-00412,2025-06-20,true,false,lifetime,SUP-007,"books,techpro,trending"
413,ReadMore Home & Garden 413,Home & Garden,ReadMore,613.03,222.74,0.12,1.6,3354,125.0,67,45.8,SKU-00413,2024-05-29,false,false,3 years,SUP-040,"home & garden,readmore,trending"
414,FreshBite Toys 414,Toys,FreshBite,1191.27,767.14,0.29,4.4,3152,537.0,67,32.04,SKU-00414,2024-07-26,false,true,lifetime,SUP-019,"toys,freshbite,trending"
415,MelodyBox Sports 415,Sports,MelodyBox,917.81,564.4,0.1,3.0,4054,157.0,61,20.5,SKU-00415,2023-06-18,true,false,1 year,SUP-026,"sports,melodybox,trending"
416,AutoMart Beauty 416,Beauty,AutoMart,971.02,372.58,0.09,1.8,3250,123.0,36,43.73,SKU-00416,2024-09-17,false,true,2 years,SUP-016,"beauty,automart,trending"
417,TechPro Sports 417,Sports,TechPro,1373.13,716.54,0.27,1.8,834,654.0,95,47.08,SKU-00417,2022-07-16,true,true,3 years,SUP-026,"sports,techpro,trending"
418,FreshBite Sports 418,Sports,FreshBite,1227.62,445.64,0.21,3.2,976,871.0,38,25.09,SKU-00418,2025-11-20,false,true,6 months,SUP-008,"sports,freshbite,trending"
419,SportZone Toys 419,Toys,SportZone,1163.47,659.99,0.12,2.9,772,359.0,41,13.08,SKU-00419,2022-06-27,false,true,6 months,SUP-044,"toys,sportzone,trending"
420,GlowUp Beauty 420,Beauty,GlowUp,23.41,10.96,0.09,3.9,2893,60.0,60,1.99,SKU-00420,2022-10-17,false,true,1 year,SUP-020,"beauty,glowup,trending"
421,FreshBite Automotive 421,Automotive,FreshBite,960.45,338.78,0.47,4.8,858,638.0,80,49.66,SKU-00421,2022-10-27,false,true,1 year,SUP-022,"automotive,freshbite,trending"
422,GlowUp Electronics 422,Electronics,GlowUp,192.43,62.37,0.14,1.3,3932,844.0,84,24.87,SKU-00422,2025-08-27,true,false,1 year,SUP-046,"electronics,glowup,trending"
423,FreshBite Music 423,Music,FreshBite,101.12,53.16,0.31,3.6,1506,867.0,64,26.6,SKU-00423,2024-05-06,false,true,lifetime,SUP-014,"music,freshbite,trending"
424,FreshBite Beauty 424,Beauty,FreshBite,143.95,65.72,0.46,3.7,1343,114.0,15,22.18,SKU-00424,2023-04-08,false,true,6 months,SUP-034,"beauty,freshbite,trending"
425,StyleHub Automotive 425,Automotive,StyleHub,1385.68,833.86,0.29,1.8,82,603.0,29,1.41,SKU-00425,2022-04-17,false,false,1 year,SUP-026,"automotive,stylehub,trending"
426,AutoMart Electronics 426,Electronics,AutoMart,15.87,5.89,0.33,2.1,2338,514.0,51,44.65,SKU-00426,2024-07-08,true,true,1 year,SUP-011,"electronics,automart,trending"
427,HomeBliss Automotive 427,Automotive,HomeBliss,801.76,525.88,0.47,1.6,1697,173.0,83,22.73,SKU-00427,2025-10-22,true,false,2 years,SUP-003,"automotive,homebliss,trending"
428,SportZone Clothing 428,Clothing,SportZone,891.03,571.5,0.12,3.7,2422,489.0,57,14.65,SKU-00428,2025-08-05,true,false,2 years,SUP-024,"clothing,sportzone,trending"
429,SportZone Music 429,Music,SportZone,684.51,219.62,0.24,3.5,4702,174.0,44,37.7,SKU-00429,2023-03-20,false,false,lifetime,SUP-034,"music,sportzone,trending"
430,AutoMart Home & Garden 430,Home & Garden,AutoMart,1264.19,561.04,0.32,2.5,139,280.0,53,27.25,SKU-00430,2025-01-10,false,false,6 months,SUP-001,"home & garden,automart,trending"
431,AutoMart Automotive 431,Automotive,AutoMart,1454.11,795.15,0.03,1.8,3635,790.0,22,31.54,SKU-00431,2022-06-09,true,false,lifetime,SUP-046,"automotive,automart,trending"
432,TechPro Food 432,Food,TechPro,427.72,164.16,0.05,4.0,3445,581.0,43,1.02,SKU-00432,2022-04-10,true,false,3 years,SUP-002,"food,techpro,trending"
433,MelodyBox Clothing 433,Clothing,MelodyBox,1017.38,707.68,0.46,2.3,58,849.0,65,8.4,SKU-00433,2022-12-23,false,true,no warranty,SUP-037,"clothing,melodybox,trending"
434,StyleHub Home & Garden 434,Home & Garden,StyleHub,1484.59,886.74,0.07,2.5,1857,231.0,58,4.82,SKU-00434,2022-04-18,true,true,6 months,SUP-001,"home & garden,stylehub,trending"
435,AutoMart Clothing 435,Clothing,AutoMart,133.14,63.85,0.3,3.3,2592,465.0,42,2.41,SKU-00435,2022-08-14,false,true,lifetime,SUP-005,"clothing,automart,trending"
436,TechPro Music 436,Music,TechPro,13.49,8.53,0.41,2.7,3612,798.0,39,31.92,SKU-00436,2022-11-19,false,true,2 years,SUP-039,"music,techpro,trending"
437,StyleHub Toys 437,Toys,StyleHub,710.4,335.93,0.18,2.1,1964,652.0,13,7.59,SKU-00437,2023-01-16,false,false,6 months,SUP-004,"toys,stylehub,trending"
438,GlowUp Beauty 438,Beauty,GlowUp,493.17,231.48,0.08,3.3,1583,366.0,67,22.07,SKU-00438,2023-08-12,true,false,lifetime,SUP-003,"beauty,glowup,trending"
439,AutoMart Toys 439,Toys,AutoMart,132.75,57.73,0.08,3.9,4040,694.0,96,38.44,SKU-00439,2022-12-01,false,true,2 years,SUP-034,"toys,automart,trending"
440,FreshBite Automotive 440,Automotive,FreshBite,938.55,623.24,0.46,3.4,944,401.0,80,43.11,SKU-00440,2022-07-22,false,true,2 years,SUP-008,"automotive,freshbite,trending"
441,StyleHub Clothing 441,Clothing,StyleHub,390.8,230.31,0.06,2.2,4102,312.0,56,44.35,SKU-00441,2024-05-02,false,true,6 months,SUP-044,"clothing,stylehub,trending"
442,AutoMart Home & Garden 442,Home & Garden,AutoMart,116.16,69.28,0.45,4.5,2160,92.0,10,34.15,SKU-00442,2024-04-03,false,false,2 years,SUP-042,"home & garden,automart,trending"
