review_id,user_id,product_id,product_name,category,rating,review_title,review_text,review_date,verified_purchase,helpful_votes,unhelpful_votes,sentiment,media_count,seller_replied,reply_date,review_source,review_language,flagged_as_spam
4451,328,48,Product_48,Home & Garden,2.7,Review title 4451,This is review text for product 48. Rating: 2.7.,2023-03-29 14:34:17,true,75.0,29.0,negative,2.0,false,,email_invite,pt,false
4452,682,59,Product_59,Beauty,3.8,Review title 4452,This is review text for product 59. Rating: 3.8.,2024-01-29 20:23:47,false,155.0,22.0,neutral,7.0,true,2024-02-01,third_party,de,true
4453,219,428,Product_428,Home & Garden,1.1,Review title 4453,This is review text for product 428. Rating: 1.1.,2025-05-02 18:15:31,false,7.0,44.0,negative,2.0,false,,website,ar,false
4454,1210,225,Product_225,Toys,3.8,Review title 4454,This is review text for product 225. Rating: 3.8.,2022-03-21 11:01:54,false,2.0,22.0,mixed,8.0,false,,website,es,true
4455,404,200,Product_200,Automotive,2.6,Review title 4455,This is review text for product 200. Rating: 2.6.,2023-08-12 12:36:19,false,104.0,30.0,positive,4.0,false,,third_party,zh,true
4456,1409,22,Product_22,Electronics,2.9,Review title 4456,This is review text for product 22. Rating: 2.9.,2025-11-14 22:20:04,true,56.0,30.0,positive,8.0,false,,mobile_app,fr,true
4457,536,226,Product_226,Sports,3.4,Review title 4457,This is review text for product 226. Rating: 3.4.,2022-02-05 07:12:32,true,182.0,20.0,negative,9.0,false,,email_invite,ja,false
4458,516,202,Product_202,Automotive,2.1,Review title 4458,This is review text for product 202. Rating: 2.1.,2025-07-03 14:37:05,false,16.0,27.0,mixed,8.0,true,2025-07-24,third_party,de,false
4459,1831,346,Product_346,Sports,2.6,Review title 4459,This is review text for product 346. Rating: 2.6.,2025-04-15 15:56:56,true,174.0,1.0,negative,4.0,false,,mobile_app,ko,true
4460,470,425,Product_425,Beauty,1.8,Review title 4460,This is review text for product 425. Rating: 1.8.,2022-03-29 06:47:50,true,181.0,11.0,mixed,6.0,true,2022-04-21,mobile_app,fr,false
4461,1853,63,Product_63,Beauty,3.3,Review title 4461,This is review text for product 63. Rating: 3.3.,2024-11-27 20:36:25,true,36.0,36.0,positive,9.0,false,,email_invite,ar,false
4462,1117,333,Product_333,Electronics,2.2,Review title 4462,This is review text for product 333. Rating: 2.2.,2024-11-17 19:54:36,false,45.0,30.0,mixed,8.0,false,,email_invite,de,true
4463,935,302,Product_302,Electronics,3.4,Review title 4463,This is review text for product 302. Rating: 3.4.,2024-01-24 10:35:56,false,2.0,15.0,neutral,2.0,false,,mobile_app,ko,false
4464,510,443,Product_443,Toys,2.8,Review title 4464,This is review text for product 443. Rating: 2.8.,2023-03-28 01:43:00,false,77.0,37.0,positive,5.0,true,2023-04-11,third_party,pt,true
4465,761,33,Product_33,Automotive,4.9,Review title 4465,This is review text for product 33. Rating: 4.9.,2025-12-29 15:28:59,false,90.0,1.0,positive,3.0,false,,email_invite,ar,true
4466,614,358,Product_358,Beauty,3.0,Review title 4466,This is review text for product 358. Rating: 3.0.,2024-08-27 19:41:48,true,181.0,25.0,neutral,4.0,true,2024-09-22,third_party,zh,false
4467,1791,320,Product_320,Sports,3.6,Review title 4467,This is review text for product 320. Rating: 3.6.,2025-12-27 11:07:22,true,88.0,1.0,negative,3.0,false,,third_party,ko,false
4468,44,113,Product_113,Music,4.9,Review title 4468,This is review text for product 113. Rating: 4.9.,2024-01-17 14:26:23,true,11.0,10.0,negative,3.0,true,2024-01-28,third_party,fr,true
4469,1826,483,Product_483,Food,4.8,Review title 4469,This is review text for product 483. Rating: 4.8.,2024-03-26 20:10:36,true,131.0,48.0,negative,6.0,false,,website,ja,false
4470,463,41,Product_41,Home & Garden,1.9,Review title 4470,This is review text for product 41. Rating: 1.9.,2025-10-17 02:34:34,true,103.0,18.0,neutral,3.0,false,,mobile_app,ko,true
4471,329,264,Product_264,Electronics,4.5,Review title 4471,This is review text for product 264. Rating: 4.5.,2023-02-10 17:17:08,false,187.0,49.0,negative,1.0,true,2023-02-23,email_invite,fr,true
4472,1630,328,Product_328,Music,1.9,Review title 4472,This is review text for product 328. Rating: 1.9.,2024-02-29 13:22:41,false,14.0,22.0,mixed,7.0,false,,website,hi,false
4473,1074,355,Product_355,Music,4.1,Review title 4473,This is review text for product 355. Rating: 4.1.,2024-08-23 11:02:34,false,99.0,27.0,negative,8.0,true,2024-09-04,mobile_app,zh,false
4474,255,287,Product_287,Toys,3.1,Review title 4474,This is review text for product 287. Rating: 3.1.,2024-04-10 10:46:53,false,129.0,20.0,neutral,6.0,true,2024-05-07,website,en,true
4475,1743,69,Product_69,Clothing,4.9,Review title 4475,This is review text for product 69. Rating: 4.9.,2024-01-23 20:46:35,false,183.0,42.0,neutral,0.0,true,2024-02-16,third_party,hi,false
4476,1746,226,Product_226,Home & Garden,3.4,Review title 4476,This is review text for product 226. Rating: 3.4.,2024-12-22 06:43:23,false,157.0,38.0,mixed,1.0,false,,mobile_app,hi,true
4477,1676,342,Product_342,Electronics,2.9,Review title 4477,This is review text for product 342. Rating: 2.9.,2025-02-20 15:40:03,false,58.0,18.0,positive,6.0,true,2025-03-14,third_party,fr,true
4478,1883,405,Product_405,Music,4.9,Review title 4478,This is review text for product 405. Rating: 4.9.,2024-11-20 07:30:28,false,60.0,44.0,negative,2.0,true,2024-12-18,mobile_app,ja,true
4479,1594,201,Product_201,Electronics,2.0,Review title 4479,This is review text for product 201. Rating: 2.0.,2023-07-07 04:18:52,false,191.0,41.0,neutral,3.0,false,,email_invite,pt,false
4480,747,180,Product_180,Beauty,4.5,Review title 4480,This is review text for product 180. Rating: 4.5.,2022-07-12 16:15:08,true,15.0,1.0,positive,2.0,true,2022-08-06,email_invite,pt,false
4481,1241,12,Product_12,Electronics,1.9,Review title 4481,This is review text for product 12. Rating: 1.9.,2024-06-16 16:00:40,true,34.0,33.0,mixed,9.0,false,,email_invite,fr,false
4482,1492,175,Product_175,Food,2.5,Review title 4482,This is review text for product 175. Rating: 2.5.,2024-04-20 06:57:43,false,145.0,6.0,negative,3.0,false,,email_invite,ko,true
4483,770,164,Product_164,Food,4.5,Review title 4483,This is review text for product 164. Rating: 4.5.,2025-07-22 22:46:39,true,69.0,27.0,positive,3.0,false,,third_party,es,true
4484,352,115,Product_115,Home & Garden,4.5,Review title 4484,This is review text for product 115. Rating: 4.5.,2023-11-03 13:31:50,true,117.0,39.0,mixed,5.0,true,2023-12-02,third_party,fr,true
4485,12,437,Product_437,Automotive,3.9,Review title 4485,This is review text for product 437. Rating: 3.9.,2022-03-21 00:56:15,false,110.0,4.0,negative,2.0,false,,website,zh,false
4486,490,475,Product_475,Electronics,2.7,Review title 4486,This is review text for product 475. Rating: 2.7.,2023-04-28 14:54:56,true,65.0,10.0,negative,4.0,false,,third_party,ja,false
4487,913,317,Product_317,Food,2.1,Review title 4487,This is review text for product 317. Rating: 2.1.,2025-05-24 15:47:41,true,101.0,42.0,negative,3.0,true,2025-06-08,email_invite,zh,false
4488,464,203,Product_203,Music,4.7,Review title 4488,This is review text for product 203. Rating: 4.7.,2025-09-04 14:14:58,false,126.0,15.0,negative,7.0,true,2025-09-23,website,en,false
4489,1297,483,Product_483,Automotive,3.1,Review title 4489,This is review text for product 483. Rating: 3.1.,2025-04-05 11:10:39,false,37.0,3.0,positive,10.0,true,2025-04-18,website,zh,true
4490,25,130,Product_130,Toys,4.5,Review title 4490,This is review text for product 130. Rating: 4.5.,2022-11-01 05:58:33,true,92.0,30.0,negative,1.0,true,2022-11-29,email_invite,pt,true
4491,1624,496,Product_496,Sports,3.7,Review title 4491,This is review text for product 496. Rating: 3.7.,2024-05-03 08:39:20,true,169.0,5.0,mixed,3.0,false,,mobile_app,hi,false
4492,1862,263,Product_263,Clothing,4.2,Review title 4492,This is review text for product 263. Rating: 4.2.,2025-12-25 00:22:54,true,97.0,46.0,neutral,8.0,false,,mobile_app,pt,true
4493,1297,318,Product_318,Books,1.8,Review title 4493,This is review text for product 318. Rating: 1.8.,2025-12-14 11:06:17,false,185.0,19.0,mixed,6.0,true,2025-12-18,website,zh,false
4494,1371,91,Product_91,Food,3.9,Review title 4494,This is review text for product 91. Rating: 3.9.,2025-05-15 22:49:44,false,193.0,45.0,negative,7.0,false,,email_invite,en,true
4495,1340,347,Product_347,Electronics,4.5,Review title 4495,This is review text for product 347. Rating: 4.5.,2023-03-10 13:34:41,false,4.0,31.0,neutral,7.0,true,2023-03-19,website,ar,false
4496,1011,424,Product_424,Clothing,4.6,Review title 4496,This is review text for product 424. Rating: 4.6.,2023-01-05 10:34:59,true,30.0,7.0,neutral,3.0,false,,mobile_app,fr,false
4497,1963,305,Product_305,Toys,4.9,Review title 4497,This is review text for product 305. Rating: 4.9.,2025-11-06 18:24:12,true,144.0,28.0,positive,1.0,true,2025-11-21,website,es,true
4498,1529,115,Product_115,Music,3.9,Review title 4498,This is review text for product 115. Rating: 3.9.,2023-12-08 06:02:52,false,155.0,28.0,mixed,5.0,false,,email_invite,pt,false
4499,1461,110,Product_110,Clothing,1.8,Review title 4499,This is review text for product 110. Rating: 1.8.,2025-06-20 18:35:39,false,40.0,36.0,neutral,7.0,false,,website,hi,true
4500,1485,145,Product_145,Food,4.5,Review title 4500,This is review text for product 145. Rating: 4.5.,2024-04-07 08:55:54,false,181.0,26.0,neutral,3.0,true,2024-04-16,mobile_app,ar,true
4501,988,88,Product_88,Sports,3.9,Review title 4501,This is review text for product 88. Rating: 3.9.,2025-09-27 21:31:43,true,11.0,26.0,neutral,6.0,true,2025-10-18,website,ko,true
4502,607,253,Product_253,Toys,2.6,Review title 4502,This is review text for product 253. Rating: 2.6.,2024-10-11 09:36:06,true,88.0,10.0,positive,9.0,false,,website,ja,false
4503,246,176,Product_176,Automotive,1.5,Review title 4503,This is review text for product 176. Rating: 1.5.,2025-12-11 14:15:17,true,82.0,6.0,negative,5.0,true,2025-12-20,email_invite,es,false
4504,554,225,Product_225,Beauty,1.8,Review title 4504,This is review text for product 225. Rating: 1.8.,2023-09-28 03:45:12,true,174.0,43.0,negative,8.0,false,,email_invite,ja,false
4505,431,180,Product_180,Books,2.4,Review title 4505,This is review text for product 180. Rating: 2.4.,2024-12-29 08:53:05,false,123.0,14.0,neutral,5.0,false,,website,ar,true
4506,655,293,Product_293,Food,3.3,Review title 4506,This is review text for product 293. Rating: 3.3.,2022-09-20 15:51:06,false,38.0,37.0,mixed,0.0,false,,website,es,false
4507,1824,287,Product_287,Home & Garden,1.7,Review title 4507,This is review text for product 287. Rating: 1.7.,2023-01-13 04:35:34,true,193.0,18.0,positive,9.0,true,2023-01-14,third_party,fr,true
4508,1727,484,Product_484,Automotive,3.0,Review title 4508,This is review text for product 484. Rating: 3.0.,2022-07-14 16:18:52,false,46.0,7.0,positive,6.0,false,,third_party,fr,false
4509,250,135,Product_135,Home & Garden,4.9,Review title 4509,This is review text for product 135. Rating: 4.9.,2025-12-15 20:05:15,false,140.0,44.0,neutral,4.0,false,,website,zh,true
4510,1740,128,Product_128,Clothing,3.2,Review title 4510,This is review text for product 128. Rating: 3.2.,2022-10-28 05:41:43,false,170.0,18.0,neutral,1.0,true,2022-11-24,website,pt,true
4511,238,280,Product_280,Electronics,3.8,Review title 4511,This is review text for product 280. Rating: 3.8.,2024-09-21 20:25:38,true,34.0,5.0,mixed,9.0,true,2024-09-25,email_invite,ko,false
4512,719,360,Product_360,Toys,4.5,Review title 4512,This is review text for product 360. Rating: 4.5.,2023-10-26 02:54:41,true,36.0,34.0,mixed,4.0,true,2023-11-04,email_invite,ar,true
4513,1765,426,Product_426,Sports,1.2,Review title 4513,This is review text for product 426. Rating: 1.2.,2023-08-23 12:17:09,true,136.0,9.0,positive,8.0,false,,third_party,ko,true
4514,338,156,Product_156,Home & Garden,2.7,Review title 4514,This is review text for product 156. Rating: 2.7.,2023-02-26 19:22:25,true,152.0,49.0,positive,4.0,true,2023-03-17,mobile_app,hi,false
4515,1087,406,Product_406,Beauty,1.2,Review title 4515,This is review text for product 406. Rating: 1.2.,2024-10-02 09:15:53,true,115.0,17.0,neutral,9.0,false,,email_invite,pt,false
4516,1723,197,Product_197,Food,3.1,Review title 4516,This is review text for product 197. Rating: 3.1.,2022-06-08 01:42:02,true,162.0,40.0,positive,0.0,true,2022-07-02,third_party,ko,true
4517,644,129,Product_129,Toys,4.2,Review title 4517,This is review text for product 129. Rating: 4.2.,2023-08-21 10:40:21,false,103.0,37.0,positive,7.0,false,,mobile_app,zh,false
4518,814,23,Product_23,Beauty,4.1,Review title 4518,This is review text for product 23. Rating: 4.1.,2023-11-17 00:11:46,true,101.0,30.0,neutral,6.0,true,2023-12-01,website,ja,false
4519,594,156,Product_156,Sports,2.2,Review title 4519,This is review text for product 156. Rating: 2.2.,2023-06-28 21:05:43,false,56.0,30.0,negative,9.0,true,2023-07-09,email_invite,pt,true
4520,1128,306,Product_306,Sports,3.3,Review title 4520,This is review text for product 306. Rating: 3.3.,2023-12-30 04:30:18,false,140.0,4.0,negative,5.0,false,,third_party,ko,true
4521,914,157,Product_157,Beauty,2.5,Review title 4521,This is review text for product 157. Rating: 2.5.,2024-12-08 05:57:36,false,152.0,11.0,negative,5.0,true,2025-01-01,third_party,hi,true
4522,683,54,Product_54,Automotive,4.7,Review title 4522,This is review text for product 54. Rating: 4.7.,2023-03-28 22:31:25,false,185.0,47.0,mixed,7.0,true,2023-04-13,mobile_app,zh,true
4523,1411,31,Product_31,Home & Garden,1.3,Review title 4523,This is review text for product 31. Rating: 1.3.,2025-05-08 20:05:44,false,119.0,31.0,negative,8.0,true,2025-05-25,email_invite,en,false
4524,527,390,Product_390,Music,4.5,Review title 4524,This is review text for product 390. Rating: 4.5.,2024-02-11 17:34:59,true,69.0,50.0,mixed,6.0,false,,mobile_app,ar,false
4525,1838,42,Product_42,Books,2.4,Review title 4525,This is review text for product 42. Rating: 2.4.,2025-05-23 11:30:23,false,155.0,8.0,positive,1.0,true,2025-06-03,third_party,de,true
4526,1596,360,Product_360,Clothing,3.2,Review title 4526,This is review text for product 360. Rating: 3.2.,2022-08-09 08:52:39,true,18.0,5.0,neutral,8.0,false,,third_party,ko,true
4527,1345,19,Product_19,Clothing,2.3,Review title 4527,This is review text for product 19. Rating: 2.3.,2024-09-09 23:33:43,false,12.0,4.0,neutral,5.0,true,2024-10-06,website,hi,false
4528,1583,272,Product_272,Sports,4.5,Review title 4528,This is review text for product 272. Rating: 4.5.,2022-10-08 19:41:29,false,19.0,47.0,mixed,6.0,false,,email_invite,pt,true
4529,1604,238,Product_238,Sports,4.5,Review title 4529,This is review text for product 238. Rating: 4.5.,2024-04-27 05:42:15,true,139.0,14.0,neutral,6.0,false,,third_party,zh,false
4530,50,436,Product_436,Books,3.6,Review title 4530,This is review text for product 436. Rating: 3.6.,2023-04-16 06:44:09,false,1.0,18.0,neutral,8.0,true,2023-04-17,third_party,ja,false
4531,1484,100,Product_100,Electronics,1.0,Review title 4531,This is review text for product 100. Rating: 1.0.,2022-10-31 01:44:29,false,133.0,24.0,neutral,9.0,false,,website,es,false
4532,983,468,Product_468,Music,1.8,Review title 4532,This is review text for product 468. Rating: 1.8.,2022-03-30 22:32:06,true,186.0,23.0,positive,9.0,true,2022-04-26,website,zh,false
4533,968,270,Product_270,Beauty,1.7,Review title 4533,This is review text for product 270. Rating: 1.7.,2022-08-17 00:58:34,true,119.0,36.0,positive,1.0,false,,mobile_app,hi,false
4534,91,149,Product_149,Food,2.7,Review title 4534,This is review text for product 149. Rating: 2.7.,2022-04-22 17:59:16,false,59.0,2.0,positive,10.0,false,,mobile_app,ko,true
4535,825,58,Product_58,Electronics,1.2,Review title 4535,This is review text for product 58. Rating: 1.2.,2023-04-23 21:46:11,true,88.0,48.0,mixed,9.0,true,2023-04-26,third_party,en,true
4536,1060,18,Product_18,Food,3.2,Review title 4536,This is review text for product 18. Rating: 3.2.,2023-01-17 04:07:07,true,87.0,34.0,mixed,4.0,false,,third_party,ar,true
4537,844,154,Product_154,Clothing,1.6,Review title 4537,This is review text for product 154. Rating: 1.6.,2024-03-27 08:16:54,true,108.0,18.0,neutral,4.0,false,,email_invite,es,true
4538,1171,319,Product_319,Food,2.0,Review title 4538,This is review text for product 319. Rating: 2.0.,2024-08-26 01:14:53,false,170.0,32.0,positive,6.0,true,2024-09-21,website,pt,true
4539,1048,94,Product_94,Home & Garden,3.6,Review title 4539,This is review text for product 94. Rating: 3.6.,2023-04-21 04:51:31,true,185.0,30.0,negative,2.0,false,,website,fr,true
4540,1840,171,Product_171,Food,2.6,Review title 4540,This is review text for product 171. Rating: 2.6.,2025-09-23 10:43:15,false,169.0,50.0,positive,3.0,true,2025-10-12,email_invite,ja,false
4541,1554,321,Product_321,Home & Garden,4.1,Review title 4541,This is review text for product 321. Rating: 4.1.,2024-12-30 01:10:01,true,45.0,35.0,neutral,7.0,false,,website,ko,false
4542,119,209,Product_209,Home & Garden,2.7,Review title 4542,This is review text for product 209. Rating: 2.7.,2025-05-04 18:10:01,false,77.0,35.0,neutral,6.0,false,,email_invite,en,true
4543,1165,438,Product_438,Toys,3.6,Review title 4543,This is review text for product 438. Rating: 3.6.,2024-06-06 02:40:54,false,164.0,24.0,positive,8.0,true,2024-06-25,third_party,pt,true
4544,1058,126,Product_126,Home & Garden,2.8,Review title 4544,This is review text for product 126. Rating: 2.8.,2024-02-26 03:55:11,true,166.0,44.0,negative,2.0,false,,mobile_app,ar,false
4545,839,123,Product_123,Automotive,1.2,Review title 4545,This is review text for product 123. Rating: 1.2.,2025-05-27 14:07:08,false,70.0,25.0,neutral,6.0,false,,mobile_app,en,false
4546,1682,51,Product_51,Electronics,3.8,Review title 4546,This is review text for product 51. Rating: 3.8.,2023-02-14 21:46:52,false,83.0,4.0,negative,4.0,true,2023-02-28,third_party,ja,true
4547,1976,343,Product_343,Food,4.8,Review title 4547,This is review text for product 343. Rating: 4.8.,2024-06-26 17:19:16,false,139.0,16.0,mixed,0.0,false,,mobile_app,fr,false
4548,467,252,Product_252,Toys,3.6,Review title 4548,This is review text for product 252. Rating: 3.6.,2024-04-18 14:07:20,false,176.0,4.0,neutral,6.0,true,2024-04-29,mobile_app,zh,false
4549,1086,81,Product_81,Food,4.8,Review title 4549,This is review text for product 81. Rating: 4.8.,2024-01-01 03:50:54,true,85.0,5.0,negative,10.0,false,,mobile_app,ar,false
4550,777,220,Product_220,Food,4.2,Review title 4550,This is review text for product 220. Rating: 4.2.,2024-10-13 22:27:21,true,186.0,6.0,mixed,6.0,false,,mobile_app,fr,true
4551,810,39,Product_39,Sports,2.8,Review title 4551,This is review text for product 39. Rating: 2.8.,2024-02-25 07:50:26,true,148.0,37.0,negative,1.0,false,,website,de,false
4552,746,234,Product_234,Books,3.6,Review title 4552,This is review text for product 234. Rating: 3.6.,2024-09-05 17:54:20,false,53.0,17.0,neutral,4.0,true,2024-10-03,third_party,ja,false
4553,193,470,Product_470,Toys,1.3,Review title 4553,This is review text for product 470. Rating: 1.3.,2025-02-20 18:25:18,true,35.0,27.0,positive,3.0,true,2025-02-26,website,pt,true
4554,520,257,Product_257,Beauty,1.3,Review title 4554,This is review text for product 257. Rating: 1.3.,2023-01-02 07:52:07,true,16.0,2.0,negative,3.0,false,,website,en,false
4555,592,195,Product_195,Music,4.8,Review title 4555,This is review text for product 195. Rating: 4.8.,2022-10-25 16:26:40,true,22.0,10.0,mixed,6.0,true,2022-11-19,mobile_app,ko,false
4556,1339,65,Product_65,Sports,4.4,Review title 4556,This is review text for product 65. Rating: 4.4.,2024-04-24 19:58:50,false,198.0,14.0,positive,2.0,true,2024-05-15,mobile_app,fr,true
4557,1021,351,Product_351,Food,4.2,Review title 4557,This is review text for product 351. Rating: 4.2.,2023-03-29 03:32:42,true,39.0,21.0,negative,0.0,true,2023-04-27,third_party,ko,false
4558,643,86,Product_86,Sports,1.5,Review title 4558,This is review text for product 86. Rating: 1.5.,2025-07-25 06:17:52,true,191.0,43.0,negative,2.0,false,,third_party,hi,false
4559,22,342,Product_342,Books,3.1,Review title 4559,This is review text for product 342. Rating: 3.1.,2025-04-10 13:57:10,true,18.0,15.0,neutral,3.0,true,2025-04-15,website,pt,true
4560,1957,480,Product_480,Books,1.5,Review title 4560,This is review text for product 480. Rating: 1.5.,2022-12-24 00:37:05,false,62.0,9.0,positive,1.0,true,2023-01-14,email_invite,fr,true
4561,791,413,Product_413,Electronics,1.4,Review title 4561,This is review text for product 413. Rating: 1.4.,2025-04-29 14:10:16,false,49.0,40.0,mixed,1.0,false,,website,ja,false
4562,50,252,Product_252,Food,1.6,Review title 4562,This is review text for product 252. Rating: 1.6.,2022-04-03 21:06:15,false,5.0,30.0,negative,5.0,false,,website,zh,true
4563,1970,88,Product_88,Books,4.9,Review title 4563,This is review text for product 88. Rating: 4.9.,2023-06-11 16:12:48,false,73.0,50.0,positive,3.0,false,,website,ar,false
4564,752,482,Product_482,Home & Garden,4.1,Review title 4564,This is review text for product 482. Rating: 4.1.,2024-07-20 14:11:35,true,149.0,35.0,positive,2.0,true,2024-07-31,mobile_app,zh,false
4565,1570,67,Product_67,Electronics,2.2,Review title 4565,This is review text for product 67. Rating: 2.2.,2024-03-01 03:06:32,false,79.0,6.0,neutral,10.0,false,,website,de,false
4566,769,153,Product_153,Music,1.9,Review title 4566,This is review text for product 153. Rating: 1.9.,2022-03-15 10:42:47,false,66.0,37.0,neutral,6.0,false,,third_party,ar,true
4567,118,155,Product_155,Electronics,1.6,Review title 4567,This is review text for product 155. Rating: 1.6.,2025-12-30 04:39:49,false,94.0,30.0,negative,10.0,true,2026-01-01,email_invite,hi,true
4568,186,344,Product_344,Electronics,4.0,Review title 4568,This is review text for product 344. Rating: 4.0.,2024-10-23 17:14:47,false,73.0,19.0,positive,2.0,true,2024-11-11,email_invite,hi,true
4569,1372,107,Product_107,Music,4.1,Review title 4569,This is review text for product 107. Rating: 4.1.,2022-12-04 00:23:46,false,132.0,44.0,negative,1.0,true,2022-12-29,mobile_app,ja,true
4570,156,149,Product_149,Books,4.7,Review title 4570,This is review text for product 149. Rating: 4.7.,2022-02-12 06:26:42,false,19.0,45.0,negative,10.0,false,,third_party,hi,false
4571,1144,416,Product_416,Electronics,3.6,Review title 4571,This is review text for product 416. Rating: 3.6.,2025-08-01 07:34:30,true,157.0,23.0,neutral,5.0,false,,third_party,hi,true
4572,1632,49,Product_49,Clothing,1.6,Review title 4572,This is review text for product 49. Rating: 1.6.,2025-11-17 08:01:13,true,115.0,39.0,mixed,5.0,false,,mobile_app,ja,false
4573,449,24,Product_24,Food,1.5,Review title 4573,This is review text for product 24. Rating: 1.5.,2025-12-20 22:56:03,false,130.0,32.0,neutral,3.0,true,2026-01-11,website,es,true
4574,351,467,Product_467,Books,4.1,Review title 4574,This is review text for product 467. Rating: 4.1.,2025-05-27 04:23:34,false,53.0,15.0,mixed,1.0,true,2025-06-15,third_party,ar,false
4575,1707,441,Product_441,Clothing,2.8,Review title 4575,This is review text for product 441. Rating: 2.8.,2022-02-25 10:15:22,false,166.0,47.0,positive,3.0,false,,mobile_app,pt,true
4576,1763,428,Product_428,Books,3.9,Review title 4576,This is review text for product 428. Rating: 3.9.,2022-01-26 01:08:53,false,191.0,49.0,neutral,3.0,true,2022-02-24,email_invite,hi,false
4577,1321,359,Product_359,Toys,2.6,Review title 4577,This is review text for product 359. Rating: 2.6.,2023-05-08 18:51:19,true,177.0,18.0,mixed,3.0,false,,third_party,es,true
4578,1438,171,Product_171,Food,2.4,Review title 4578,This is review text for product 171. Rating: 2.4.,2024-07-10 04:24:48,false,180.0,1.0,positive,6.0,false,,website,fr,true
4579,303,121,Product_121,Automotive,2.3,Review title 4579,This is review text for product 121. Rating: 2.3.,2023-02-17 07:46:24,false,85.0,20.0,neutral,3.0,false,,website,ko,true
4580,761,4,Product_4,Books,4.3,Review title 4580,This is review text for product 4. Rating: 4.3.,2024-08-29 23:08:59,true,177.0,21.0,positive,4.0,false,,third_party,de,false
4581,1505,94,Product_94,Home & Garden,2.9,Review title 4581,This is review text for product 94. Rating: 2.9.,2023-04-06 15:14:05,false,151.0,5.0,negative,7.0,true,2023-04-23,email_invite,ko,true
4582,497,241,Product_241,Automotive,2.4,Review title 4582,This is review text for product 241. Rating: 2.4.,2022-09-01 23:40:16,false,18.0,15.0,positive,9.0,true,2022-09-30,website,fr,true
4583,732,86,Product_86,Toys,4.8,Review title 4583,This is review text for product 86. Rating: 4.8.,2024-02-13 11:21:51,true,113.0,20.0,neutral,0.0,true,2024-02-16,website,fr,false
4584,1659,343,Product_343,Food,4.7,Review title 4584,This is review text for product 343. Rating: 4.7.,2022-03-18 03:48:56,true,15.0,23.0,neutral,2.0,false,,website,de,false
4585,1397,194,Product_194,Sports,1.5,Review title 4585,This is review text for product 194. Rating: 1.5.,2022-11-18 13:44:13,false,140.0,17.0,neutral,2.0,true,2022-12-07,third_party,es,false
4586,122,453,Product_453,Automotive,1.6,Review title 4586,This is review text for product 453. Rating: 1.6.,2022-11-11 22:49:04,false,95.0,31.0,mixed,0.0,false,,third_party,ko,true
4587,1856,71,Product_71,Automotive,4.3,Review title 4587,This is review text for product 71. Rating: 4.3.,2025-06-28 06:14:42,true,60.0,42.0,positive,6.0,true,2025-07-08,website,de,false
4588,1342,478,Product_478,Toys,2.4,Review title 4588,This is review text for product 478. Rating: 2.4.,2025-05-04 21:33:01,true,133.0,28.0,neutral,9.0,true,2025-06-02,mobile_app,hi,false
4589,1426,66,Product_66,Beauty,4.1,Review title 4589,This is review text for product 66. Rating: 4.1.,2022-08-11 14:51:36,true,61.0,34.0,neutral,7.0,true,2022-08-17,mobile_app,ar,false
4590,1488,488,Product_488,Automotive,1.1,Review title 4590,This is review text for product 488. Rating: 1.1.,2024-05-12 19:26:57,false,176.0,10.0,negative,9.0,true,2024-05-30,email_invite,ar,true
4591,941,146,Product_146,Music,4.5,Review title 4591,This is review text for product 146. Rating: 4.5.,2025-02-25 23:10:09,false,28.0,5.0,positive,3.0,false,,mobile_app,de,false
4592,939,310,Product_310,Automotive,3.1,Review title 4592,This is review text for product 310. Rating: 3.1.,2023-02-27 00:41:24,false,192.0,27.0,negative,10.0,false,,third_party,de,true
4593,1903,1,Product_1,Beauty,2.7,Review title 4593,This is review text for product 1. Rating: 2.7.,2024-03-09 06:29:44,false,151.0,3.0,negative,2.0,false,,website,de,true
4594,1177,361,Product_361,Books,4.3,Review title 4594,This is review text for product 361. Rating: 4.3.,2024-12-17 02:17:32,false,49.0,11.0,mixed,5.0,false,,email_invite,fr,true
4595,361,161,Product_161,Food,2.2,Review title 4595,This is review text for product 161. Rating: 2.2.,2022-11-28 12:35:34,false,95.0,30.0,positive,9.0,true,2022-12-05,mobile_app,ar,true
4596,1292,281,Product_281,Clothing,4.0,Review title 4596,This is review text for product 281. Rating: 4.0.,2023-11-01 13:11:10,false,42.0,28.0,negative,4.0,true,2023-11-25,website,fr,false
4597,1484,23,Product_23,Sports,1.1,Review title 4597,This is review text for product 23. Rating: 1.1.,2023-09-06 09:48:10,true,181.0,1.0,neutral,4.0,false,,email_invite,ja,true
4598,479,162,Product_162,Home & Garden,1.6,Review title 4598,This is review text for product 162. Rating: 1.6.,2025-09-30 13:00:09,true,152.0,32.0,neutral,1.0,true,2025-10-10,email_invite,ar,false
4599,1639,219,Product_219,Toys,1.9,Review title 4599,This is review text for product 219. Rating: 1.9.,2023-06-25 06:28:40,true,69.0,17.0,negative,4.0,false,,mobile_app,hi,false
4600,460,114,Product_114,Automotive,3.3,Review title 4600,This is review text for product 114. Rating: 3.3.,2025-09-17 19:40:10,true,49.0,29.0,neutral,6.0,true,2025-10-04,mobile_app,de,false
